Classification Name,Classification Code,Country Name,Country Code,Time,Time Code,Cost of a healthy diet in PPP dollars [CoHD_PPP],Affordability of an energy sufficient diet: ratio of cost to food expenditures [CoCA_fexp],Percent of the population who cannot afford a healthy diet [CoHD_headcount],Population [Pop],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",Cost share for vegetables in a least-cost healthy diet [CoHD_v_prop]
Food Prices for Nutrition 5.0,FPN 5.0,Netherlands,NLD,2018,YR2018,2.27,..,1.7,17421280,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Netherlands,NLD,2019,YR2019,2.4,..,1.8,17537507,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Netherlands,NLD,2020,YR2020,2.5,..,1.8,17636731,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Netherlands,NLD,2021,YR2021,2.54,0.04,1.4,17730564,..,0.23
Food Prices for Nutrition 5.0,FPN 5.0,Netherlands,NLD,2022,YR2022,2.96,..,1.1,17904421,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Netherlands,NLD,2023,YR2023,3.38,..,1.1,18092524,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Netherlands,NLD,2024,YR2024,3.45,..,1.1,18228742,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Netherlands,NLD,2025,YR2025,3.56,..,1.1,18346819,..,..
Food Prices for Nutrition 5.0,FPN 5.0,New Zealand,NZL,2017,YR2017,2.65,..,..,4812752,..,..
Food Prices for Nutrition 5.0,FPN 5.0,New Zealand,NZL,2018,YR2018,2.57,..,..,4900847,..,..
Food Prices for Nutrition 5.0,FPN 5.0,New Zealand,NZL,2019,YR2019,2.7,..,..,4989403,..,..
Food Prices for Nutrition 5.0,FPN 5.0,New Zealand,NZL,2020,YR2020,2.83,..,..,5069895,..,..
Food Prices for Nutrition 5.0,FPN 5.0,New Zealand,NZL,2021,YR2021,2.86,0.07,..,5107697,..,0.21
Food Prices for Nutrition 5.0,FPN 5.0,New Zealand,NZL,2022,YR2022,3.28,..,..,5131734,..,..
Food Prices for Nutrition 5.0,FPN 5.0,New Zealand,NZL,2023,YR2023,3.59,..,..,5172836,..,..
Food Prices for Nutrition 5.0,FPN 5.0,New Zealand,NZL,2024,YR2024,3.54,..,..,5213944,..,..
Food Prices for Nutrition 5.0,FPN 5.0,New Zealand,NZL,2025,YR2025,3.71,..,..,5251899,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nicaragua,NIC,2017,YR2017,3.72,..,25.5,6316231,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nicaragua,NIC,2018,YR2018,3.73,..,27.5,6400080,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nicaragua,NIC,2019,YR2019,3.78,..,29.5,6483657,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nicaragua,NIC,2020,YR2020,3.89,..,30.9,6565267,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nicaragua,NIC,2021,YR2021,4.06,0.53,27.3,6644741,..,0.22
Food Prices for Nutrition 5.0,FPN 5.0,Nicaragua,NIC,2022,YR2022,4.59,..,27.9,6730654,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nicaragua,NIC,2023,YR2023,4.9,..,27.1,6823613,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nicaragua,NIC,2024,YR2024,5.12,..,26.6,6916140,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nicaragua,NIC,2025,YR2025,5.2,..,25.3,7007502,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Niger,NER,2017,YR2017,3.25,..,86.5,21435446,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Niger,NER,2018,YR2018,3.27,..,84.6,22188069,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Niger,NER,2019,YR2019,3.34,..,84.2,22947757,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Niger,NER,2020,YR2020,3.6,..,85.4,23717613,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Niger,NER,2021,YR2021,4.02,0.58,87.6,24502140,..,0.13
Food Prices for Nutrition 5.0,FPN 5.0,Niger,NER,2022,YR2022,4.48,..,86.9,25311973,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Niger,NER,2023,YR2023,4.68,..,87.5,26159867,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Niger,NER,2024,YR2024,4.98,..,86.7,27032412,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Niger,NER,2025,YR2025,5.01,..,85.8,27917831,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nigeria,NGA,2017,YR2017,2.78,..,68.6,200254579,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nigeria,NGA,2018,YR2018,2.96,..,69.5,204938755,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nigeria,NGA,2019,YR2019,3.17,..,70.1,209485641,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nigeria,NGA,2020,YR2020,3.41,..,75.8,213996181,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nigeria,NGA,2021,YR2021,3.76,0.52,78.5,218529286,..,0.21
Food Prices for Nutrition 5.0,FPN 5.0,Nigeria,NGA,2022,YR2022,4.12,..,79.7,223150896,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nigeria,NGA,2023,YR2023,4.39,..,80.9,227882945,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nigeria,NGA,2024,YR2024,4.72,..,81.6,232679478,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Nigeria,NGA,2025,YR2025,4.18,..,80.5,237527782,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North America,NAC,2017,YR2017,2.71,..,5.6,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North America,NAC,2018,YR2018,2.75,..,5.1,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North America,NAC,2019,YR2019,2.84,..,4.5,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North America,NAC,2020,YR2020,2.98,..,3.5,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North America,NAC,2021,YR2021,3.14,0.12,2.8,..,..,0.29
Food Prices for Nutrition 5.0,FPN 5.0,North America,NAC,2022,YR2022,3.5,..,5.1,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North America,NAC,2023,YR2023,3.76,..,4.9,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North America,NAC,2024,YR2024,3.86,..,4.5,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North America,NAC,2025,YR2025,4.03,..,4.4,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North Macedonia,MKD,2017,YR2017,3.29,..,24.5,1940879,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North Macedonia,MKD,2018,YR2018,3.3,..,22.6,1919728,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North Macedonia,MKD,2019,YR2019,3.49,..,20.4,1897641,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North Macedonia,MKD,2020,YR2020,3.52,..,21.7,1872015,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North Macedonia,MKD,2021,YR2021,3.84,0.08,18.5,1851108,..,0.2
Food Prices for Nutrition 5.0,FPN 5.0,North Macedonia,MKD,2022,YR2022,4.5,..,17.6,1840233,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North Macedonia,MKD,2023,YR2023,5.05,..,17.2,1831802,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North Macedonia,MKD,2024,YR2024,5.19,..,16.1,1823009,..,..
Food Prices for Nutrition 5.0,FPN 5.0,North Macedonia,MKD,2025,YR2025,5.39,..,15.6,1813791,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Norway,NOR,2017,YR2017,3.32,..,1.9,5276802,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Norway,NOR,2018,YR2018,3.43,..,1.7,5311752,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Norway,NOR,2019,YR2019,3.53,..,1.5,5347730,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Norway,NOR,2020,YR2020,3.62,..,1.8,5379274,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Norway,NOR,2021,YR2021,3.63,0.12,1.2,5408091,..,0.26
Food Prices for Nutrition 5.0,FPN 5.0,Norway,NOR,2022,YR2022,4.01,..,1.3,5456801,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Norway,NOR,2023,YR2023,4.51,..,1.3,5519167,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Norway,NOR,2024,YR2024,4.67,..,1.2,5576660,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Norway,NOR,2025,YR2025,4.91,..,1.2,5623071,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Oman,OMN,2017,YR2017,2.29,..,..,4537396,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Oman,OMN,2018,YR2018,2.39,..,..,4597877,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Oman,OMN,2019,YR2019,2.49,..,..,4591241,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Oman,OMN,2020,YR2020,2.48,..,..,4522497,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Oman,OMN,2021,YR2021,2.45,0.05,..,4500424,..,0.18
Food Prices for Nutrition 5.0,FPN 5.0,Oman,OMN,2022,YR2022,2.7,..,..,4730226,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Oman,OMN,2023,YR2023,2.88,..,..,5049269,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Oman,OMN,2024,YR2024,3.03,..,..,5281538,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Oman,OMN,2025,YR2025,3.07,..,..,5494691,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Pakistan,PAK,2017,YR2017,2.97,..,59.3,223273967,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Pakistan,PAK,2018,YR2018,2.91,..,58,226928892,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Pakistan,PAK,2019,YR2019,2.95,..,59.7,230800899,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Pakistan,PAK,2020,YR2020,3.18,..,62.1,235001746,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Pakistan,PAK,2021,YR2021,3.3,0.19,62.6,239477801,..,0.12
Food Prices for Nutrition 5.0,FPN 5.0,Pakistan,PAK,2022,YR2022,3.7,..,64.5,243700667,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Pakistan,PAK,2023,YR2023,4.08,..,67.2,247504495,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Pakistan,PAK,2024,YR2024,3.95,..,64.4,251269164,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Pakistan,PAK,2025,YR2025,3.94,..,63,255219554,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Panama,PAN,2017,YR2017,4.19,..,52.7,4098707,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Panama,PAN,2018,YR2018,3.88,..,50,4167860,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Panama,PAN,2019,YR2019,3.78,..,49.1,4234700,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Panama,PAN,2020,YR2020,3.65,..,55.6,4293261,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Panama,PAN,2021,YR2021,3.63,0.13,55.2,4345405,..,0.25
Food Prices for Nutrition 5.0,FPN 5.0,Panama,PAN,2022,YR2022,3.96,..,54.8,4400773,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Panama,PAN,2023,YR2023,4.2,..,54.3,4458759,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Panama,PAN,2024,YR2024,4.32,..,52.3,4515577,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Panama,PAN,2025,YR2025,4.46,..,51.4,4571189,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Paraguay,PRY,2017,YR2017,3.74,..,27.1,6338660,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Paraguay,PRY,2018,YR2018,3.73,..,25.5,6427382,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Paraguay,PRY,2019,YR2019,3.71,..,25,6515058,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Paraguay,PRY,2020,YR2020,3.73,..,27.8,6603739,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Paraguay,PRY,2021,YR2021,3.95,0.11,27.7,6684182,..,0.25
Food Prices for Nutrition 5.0,FPN 5.0,Paraguay,PRY,2022,YR2022,4.47,..,27.5,6760464,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Paraguay,PRY,2023,YR2023,4.71,..,24.6,6844146,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Paraguay,PRY,2024,YR2024,5.04,..,23.2,6929153,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Paraguay,PRY,2025,YR2025,5.31,..,22.3,7013078,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Peru,PER,2017,YR2017,3.25,..,36,31324637,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Peru,PER,2018,YR2018,3.19,..,33.3,31897584,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Peru,PER,2019,YR2019,3.25,..,31.3,32449303,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Peru,PER,2020,YR2020,3.34,..,45.9,32838579,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Peru,PER,2021,YR2021,3.5,0.19,37.3,33155882,..,0.17
Food Prices for Nutrition 5.0,FPN 5.0,Peru,PER,2022,YR2022,3.94,..,36.7,33475438,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Peru,PER,2023,YR2023,4.3,..,38.3,33845617,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Peru,PER,2024,YR2024,4.34,..,35.8,34217848,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Peru,PER,2025,YR2025,4.45,..,34.8,34576665,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Philippines,PHL,2017,YR2017,3.26,..,49.4,108119693,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Philippines,PHL,2018,YR2018,3.4,..,48.4,109465287,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Philippines,PHL,2019,YR2019,3.47,..,47.2,110804683,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Philippines,PHL,2020,YR2020,3.55,..,53.3,112081264,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Philippines,PHL,2021,YR2021,3.73,0.21,52.8,113100950,..,0.27
Food Prices for Nutrition 5.0,FPN 5.0,Philippines,PHL,2022,YR2022,3.97,..,50.2,113964338,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Philippines,PHL,2023,YR2023,4.21,..,49.1,114891199,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Philippines,PHL,2024,YR2024,4.38,..,47.4,115843670,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Philippines,PHL,2025,YR2025,4.48,..,45,116786962,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Poland,POL,2017,YR2017,2.95,..,19.8,38254959,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Poland,POL,2018,YR2018,3.03,..,17.4,38241071,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Poland,POL,2019,YR2019,3.25,..,12.2,38225885,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Poland,POL,2020,YR2020,3.38,..,11.6,38171012,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Poland,POL,2021,YR2021,3.36,0.05,9,38040302,..,0.31
Food Prices for Nutrition 5.0,FPN 5.0,Poland,POL,2022,YR2022,3.84,..,9,38385739,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Poland,POL,2023,YR2023,4.27,..,8.7,38762844,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Poland,POL,2024,YR2024,4.38,..,7.8,38539201,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Poland,POL,2025,YR2025,4.55,..,7.3,38140910,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Portugal,PRT,2017,YR2017,2.64,..,22.1,10330844,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Portugal,PRT,2018,YR2018,2.73,..,19,10325353,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Portugal,PRT,2019,YR2019,2.85,..,15.1,10343213,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Portugal,PRT,2020,YR2020,2.87,..,16.1,10370519,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Portugal,PRT,2021,YR2021,2.99,0.05,15.7,10390956,..,0.27
Food Prices for Nutrition 5.0,FPN 5.0,Portugal,PRT,2022,YR2022,3.57,..,16.9,10417073,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Portugal,PRT,2023,YR2023,4.1,..,15,10430738,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Portugal,PRT,2024,YR2024,4.17,..,14.8,10425292,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Portugal,PRT,2025,YR2025,4.3,..,14.4,10411834,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Qatar,QAT,2017,YR2017,2.32,..,1.7,2706709,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Qatar,QAT,2018,YR2018,2.43,..,1.7,2761142,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Qatar,QAT,2019,YR2019,2.45,..,1.9,2797921,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Qatar,QAT,2020,YR2020,2.44,..,3.3,2803375,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Qatar,QAT,2021,YR2021,2.35,0.19,1.6,2814982,..,0.19
Food Prices for Nutrition 5.0,FPN 5.0,Qatar,QAT,2022,YR2022,2.52,..,1.8,2892455,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Qatar,QAT,2023,YR2023,2.58,..,1.6,2979082,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Qatar,QAT,2024,YR2024,2.66,..,2.2,3048423,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Qatar,QAT,2025,YR2025,2.73,..,1.9,3115889,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Romania,ROU,2017,YR2017,2.79,..,55.9,19689401,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Romania,ROU,2018,YR2018,2.84,..,50,19597872,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Romania,ROU,2019,YR2019,3.04,..,43.4,19501542,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Romania,ROU,2020,YR2020,3.17,..,36.2,19392469,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Romania,ROU,2021,YR2021,3.22,0.05,31,19248161,..,0.16
Food Prices for Nutrition 5.0,FPN 5.0,Romania,ROU,2022,YR2022,3.57,..,27.9,19166772,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Romania,ROU,2023,YR2023,4.15,..,22.7,19118479,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Romania,ROU,2024,YR2024,4.12,..,20.7,19015088,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Romania,ROU,2025,YR2025,4.21,..,20.1,18908650,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Russian Federation,RUS,2017,YR2017,2.25,..,22.9,146186799,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Russian Federation,RUS,2018,YR2018,2.28,..,21.9,146430146,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Russian Federation,RUS,2019,YR2019,2.45,..,21.2,146533067,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Russian Federation,RUS,2020,YR2020,2.57,..,18.5,146371299,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Russian Federation,RUS,2021,YR2021,2.77,..,20.2,145836175,..,0.2
Food Prices for Nutrition 5.0,FPN 5.0,Russian Federation,RUS,2022,YR2022,3.06,..,19.5,145579899,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Russian Federation,RUS,2023,YR2023,3.14,..,14.9,145440500,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Russian Federation,RUS,2024,YR2024,3.27,..,12.8,144820423,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Russian Federation,RUS,2025,YR2025,3.39,..,12.4,143997393,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Rwanda,RWA,2017,YR2017,3.05,..,81.6,12202060,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Rwanda,RWA,2018,YR2018,2.89,..,77.7,12487996,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Rwanda,RWA,2019,YR2019,2.99,..,75.1,12776103,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Rwanda,RWA,2020,YR2020,3.3,..,79.1,13065837,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Rwanda,RWA,2021,YR2021,3.31,0.57,74.6,13355260,..,0.1
Food Prices for Nutrition 5.0,FPN 5.0,Rwanda,RWA,2022,YR2022,3.87,..,74.9,13651030,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Rwanda,RWA,2023,YR2023,4.59,..,76.8,13954471,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Rwanda,RWA,2024,YR2024,4.52,..,72.2,14256567,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Rwanda,RWA,2025,YR2025,4.58,..,69.7,14569341,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sao Tome and Principe,STP,2017,YR2017,2.31,..,45,206970,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sao Tome and Principe,STP,2018,YR2018,2.63,..,44,210187,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sao Tome and Principe,STP,2019,YR2019,2.98,..,44.4,213392,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sao Tome and Principe,STP,2020,YR2020,3.29,..,45,217435,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sao Tome and Principe,STP,2021,YR2021,3.8,0.2,45.5,221961,..,0.29
Food Prices for Nutrition 5.0,FPN 5.0,Sao Tome and Principe,STP,2022,YR2022,4.17,..,47.1,226305,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sao Tome and Principe,STP,2023,YR2023,4.43,..,48.5,230871,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sao Tome and Principe,STP,2024,YR2024,4.64,..,49.1,235536,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sao Tome and Principe,STP,2025,YR2025,4.91,..,51.1,240254,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Saudi Arabia,SAU,2017,YR2017,2.46,..,..,30782402,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Saudi Arabia,SAU,2018,YR2018,2.46,..,..,30365121,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Saudi Arabia,SAU,2019,YR2019,2.48,..,..,30472811,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Saudi Arabia,SAU,2020,YR2020,2.43,..,..,30991207,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Saudi Arabia,SAU,2021,YR2021,2.62,0.03,..,31328375,..,0.14
Food Prices for Nutrition 5.0,FPN 5.0,Saudi Arabia,SAU,2022,YR2022,2.87,..,..,32175352,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Saudi Arabia,SAU,2023,YR2023,2.96,..,..,33264292,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Saudi Arabia,SAU,2024,YR2024,3.02,..,..,33962757,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Saudi Arabia,SAU,2025,YR2025,3.07,..,..,34566328,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Senegal,SEN,2017,YR2017,2.65,..,54.7,15475002,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Senegal,SEN,2018,YR2018,2.72,..,49.5,15914498,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Senegal,SEN,2019,YR2019,2.79,..,47.6,16352922,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Senegal,SEN,2020,YR2020,2.88,..,49,16789219,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Senegal,SEN,2021,YR2021,3.04,0.29,47.9,17220867,..,0.21
Food Prices for Nutrition 5.0,FPN 5.0,Senegal,SEN,2022,YR2022,3.44,..,49.8,17651103,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Senegal,SEN,2023,YR2023,3.63,..,49.4,18077573,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Senegal,SEN,2024,YR2024,3.73,..,47.4,18501984,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Senegal,SEN,2025,YR2025,3.83,..,45.5,18931966,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Serbia,SRB,2017,YR2017,3.56,..,26.8,8841626,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Serbia,SRB,2018,YR2018,3.64,..,21.1,8787760,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Serbia,SRB,2019,YR2019,3.84,..,15.6,8721195,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Serbia,SRB,2020,YR2020,3.86,..,13,8659229,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Serbia,SRB,2021,YR2021,4.01,0.13,9.8,8576876,..,0.21
Food Prices for Nutrition 5.0,FPN 5.0,Serbia,SRB,2022,YR2022,4.66,..,11.3,8509159,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Serbia,SRB,2023,YR2023,5.56,..,10.3,8473232,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Serbia,SRB,2024,YR2024,5.58,..,9.4,8421006,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Serbia,SRB,2025,YR2025,5.74,..,8.5,8363164,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Seychelles,SYC,2017,YR2017,3.53,..,46.5,112427,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Seychelles,SYC,2018,YR2018,3.5,..,45,115040,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Seychelles,SYC,2019,YR2019,3.53,..,44.7,117650,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Seychelles,SYC,2020,YR2020,3.46,..,45.5,120291,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Seychelles,SYC,2021,YR2021,3.79,0.51,40.2,122987,..,0.32
Food Prices for Nutrition 5.0,FPN 5.0,Seychelles,SYC,2022,YR2022,4.05,..,51.2,125522,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Seychelles,SYC,2023,YR2023,4.22,..,51.2,127951,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Seychelles,SYC,2024,YR2024,4.31,..,45.2,130418,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Seychelles,SYC,2025,YR2025,4.4,..,43.3,132779,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sierra Leone,SLE,2017,YR2017,2.64,..,65,7379299,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sierra Leone,SLE,2018,YR2018,2.8,..,65.3,7554563,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sierra Leone,SLE,2019,YR2019,2.76,..,61.5,7731991,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sierra Leone,SLE,2020,YR2020,2.83,..,63.1,7912558,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sierra Leone,SLE,2021,YR2021,3.08,0.58,63.7,8094602,..,0.14
Food Prices for Nutrition 5.0,FPN 5.0,Sierra Leone,SLE,2022,YR2022,3.39,..,63.6,8276807,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sierra Leone,SLE,2023,YR2023,3.74,..,64.8,8460512,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sierra Leone,SLE,2024,YR2024,3.84,..,63.6,8642022,..,..
